timestamp,label_1,count_1,avg_conf_1,label_2,count_2,avg_conf_2,label_3,count_3,avg_conf_3
2024-05-15 07:14:00,school bus,2,0.94,,,,,,
2024-05-15 12:46:00,cat,4,0.79,fedex truck,4.0,0.98,,,
2024-05-15 14:05:00,mail truck,2,0.72,,,,,,
2024-05-15 15:27:00,school bus,2,0.84,,,,,,
2024-05-15 15:29:00,cat,1,0.66,stroller,2.0,0.5,,,
2024-05-16 07:17:00,car,3,0.76,fedex truck,2.0,0.74,ups truck,2.0,0.82
2024-05-16 07:20:00,school bus,2,0.98,,,,,,
2024-05-16 07:56:00,skunk,2,0.98,,,,,,
2024-05-16 14:37:00,mail truck,1,0.75,,,,,,
2024-05-16 15:15:00,school bus,3,0.93,,,,,,
2024-05-16 16:44:00,truck,1,0.83,fedex truck,4.0,0.5,,,
2024-05-16 17:26:00,truck,2,0.89,dog,4.0,0.83,,,
2024-05-17 07:07:00,school bus,2,0.73,,,,,,
2024-05-17 08:19:00,truck,5,0.52,,,,,,
2024-05-17 10:38:00,ups truck,4,0.98,,,,,,
2024-05-17 14:00:00,bicycle,5,0.59,chipmunk,1.0,0.74,prime van,5.0,0.56
2024-05-17 14:15:00,mail truck,2,0.81,,,,,,
2024-05-17 15:01:00,school bus,3,0.85,,,,,,
2024-05-18 04:12:00,racoon,2,0.99,,,,,,
2024-05-18 06:03:00,bird,4,0.66,cat,1.0,0.98,,,
2024-05-18 11:38:00,cat,1,0.66,,,,,,
2024-05-18 18:01:00,fedex truck,2,0.85,chipmunk,3.0,0.6,,,
2024-05-18 22:18:00,racoon,1,0.96,,,,,,
2024-05-19 04:35:00,newspaper,2,0.97,,,,,,
2024-05-19 17:02:00,fedex truck,5,0.76,person,2.0,0.73,,,
2024-05-19 18:24:00,ups truck,1,0.81,stroller,3.0,0.69,,,
2024-05-19 18:54:00,bird,1,0.84,truck,5.0,0.7,,,
2024-05-20 06:12:00,bicycle,2,0.87,person,3.0,0.97,prime van,2.0,0.86
2024-05-20 07:18:00,school bus,1,0.77,,,,,,
2024-05-20 07:19:00,ups truck,5,0.95,,,,,,
2024-05-20 07:56:00,dog,2,0.74,bird,2.0,0.61,,,
2024-05-20 14:39:00,mail truck,2,0.87,,,,,,
2024-05-20 15:14:00,school bus,2,0.97,,,,,,
2024-05-21 03:28:00,racoon,2,0.87,,,,,,
2024-05-21 06:46:00,garbage truck,2,0.77,,,,,,
2024-05-21 07:19:00,school bus,1,0.94,,,,,,
2024-05-21 07:56:00,fedex truck,1,0.68,bicycle,2.0,0.52,ups truck,5.0,0.7
2024-05-21 12:00:00,person,1,0.99,bicycle,4.0,0.79,,,
2024-05-21 14:55:00,mail truck,1,0.86,,,,,,
2024-05-21 15:29:00,school bus,2,0.95,,,,,,
2024-05-21 18:25:00,car,5,0.94,,,,,,
2024-05-21 22:37:00,fire truck,2,0.84,,,,,,
2024-05-21 23:49:00,racoon,1,0.81,,,,,,
2024-05-22 06:39:00,truck,5,0.65,dog,4.0,0.94,ups truck,5.0,0.98
2024-05-22 07:17:00,school bus,2,0.74,,,,,,
2024-05-22 12:35:00,police car,1,0.71,,,,,,
2024-05-22 13:42:00,truck,5,0.96,,,,,,
2024-05-22 14:43:00,mail truck,2,0.87,,,,,,
2024-05-22 15:29:00,school bus,3,0.78,,,,,,
2024-05-22 17:21:00,bird,3,0.64,stroller,4.0,0.99,,,
2024-05-23 07:08:00,school bus,2,0.86,,,,,,
2024-05-23 12:49:00,ups truck,1,0.96,,,,,,
2024-05-23 14:10:00,stroller,5,0.71,prime van,3.0,0.65,chipmunk,2.0,0.77
2024-05-23 14:29:00,mail truck,2,0.86,,,,,,
2024-05-23 15:24:00,school bus,1,0.97,,,,,,
2024-05-23 18:42:00,ups truck,4,0.71,bird,3.0,0.67,,,
2024-05-24 07:04:00,school bus,3,0.85,,,,,,
2024-05-24 11:22:00,cat,2,0.69,person,3.0,0.7,,,
2024-05-24 11:26:00,chipmunk,3,0.56,,,,,,
2024-05-24 14:33:00,mail truck,3,0.93,,,,,,
2024-05-24 15:10:00,school bus,2,0.96,,,,,,
2024-05-24 17:52:00,bicycle,3,0.7,truck,2.0,0.79,,,
2024-05-25 07:41:00,chipmunk,5,0.88,dog,2.0,0.6,ups truck,2.0,0.67
2024-05-25 15:28:00,chipmunk,1,0.73,person,4.0,0.9,,,
2024-05-25 18:41:00,ups truck,3,0.6,bird,1.0,0.72,,,
2024-05-26 00:39:00,skunk,1,0.72,,,,,,
2024-05-26 04:16:00,newspaper,1,0.95,,,,,,
2024-05-26 07:51:00,person,5,0.86,stroller,3.0,0.69,car,1.0,0.52
2024-05-26 11:40:00,prime van,3,0.71,,,,,,
2024-05-26 17:51:00,cat,4,0.65,,,,,,
2024-05-27 00:07:00,racoon,1,0.79,,,,,,
2024-05-27 07:09:00,school bus,3,0.94,,,,,,
2024-05-27 08:48:00,ups truck,5,0.71,prime van,3.0,0.83,,,
2024-05-27 12:44:00,chipmunk,5,0.91,truck,3.0,0.79,,,
2024-05-27 13:07:00,prime van,2,0.87,car,3.0,0.67,stroller,5.0,0.63
2024-05-27 14:11:00,mail truck,1,0.96,,,,,,
2024-05-27 15:25:00,school bus,3,0.88,,,,,,
2024-05-27 22:55:00,racoon,3,0.95,,,,,,
2024-05-28 06:43:00,garbage truck,2,0.72,,,,,,
2024-05-28 06:46:00,fedex truck,1,0.75,,,,,,
2024-05-28 07:09:00,school bus,1,0.85,,,,,,
2024-05-28 07:51:00,car,1,0.57,bicycle,1.0,0.52,,,
2024-05-28 07:56:00,recycling truck,2,0.94,,,,,,
2024-05-28 14:35:00,mail truck,3,0.72,,,,,,
2024-05-28 15:09:00,school bus,2,0.97,,,,,,
2024-05-28 17:46:00,bird,2,0.98,dog,3.0,0.56,,,
2024-05-29 03:25:00,racoon,1,0.87,,,,,,
2024-05-29 07:15:00,school bus,1,0.72,,,,,,
2024-05-29 07:16:00,ups truck,4,0.98,fedex truck,1.0,0.74,,,
2024-05-29 10:47:00,chipmunk,3,0.8,,,,,,
2024-05-29 12:18:00,bird,3,0.66,cat,4.0,0.53,,,
2024-05-29 14:51:00,mail truck,3,0.8,,,,,,
2024-05-29 15:05:00,school bus,1,0.76,,,,,,
2024-05-29 22:29:00,racoon,3,0.71,,,,,,
2024-05-30 07:17:00,school bus,3,0.8,,,,,,
2024-05-30 11:56:00,truck,2,0.87,car,1.0,0.95,,,
2024-05-30 14:35:00,mail truck,1,0.95,,,,,,
2024-05-30 15:25:00,school bus,2,0.96,,,,,,
2024-05-30 18:19:00,ups truck,3,0.56,bird,5.0,0.6,,,
2024-05-30 18:34:00,stroller,3,0.72,fedex truck,5.0,0.51,bird,2.0,0.99
2024-05-31 07:03:00,school bus,3,0.99,,,,,,
2024-05-31 07:15:00,cat,4,0.6,person,2.0,0.86,fedex truck,5.0,0.59
2024-05-31 13:10:00,dog,2,0.65,,,,,,
2024-05-31 14:29:00,prime van,3,0.59,ups truck,4.0,0.94,,,
2024-05-31 14:45:00,mail truck,1,0.72,,,,,,
2024-05-31 15:13:00,school bus,3,0.78,,,,,,
2024-06-01 14:07:00,oil truck,1,0.75,,,,,,
2024-06-01 14:18:00,ice cream truck,1,0.8,,,,,,
2024-06-01 15:36:00,fedex truck,4,0.78,,,,,,
2024-06-01 17:34:00,dog,1,0.97,,,,,,
2024-06-01 18:50:00,truck,5,0.8,,,,,,
2024-06-02 01:35:00,racoon,3,0.84,,,,,,
2024-06-02 04:09:00,newspaper,1,0.71,,,,,,
2024-06-02 07:50:00,cat,4,0.67,stroller,4.0,0.82,person,1.0,0.87
2024-06-02 10:27:00,truck,5,0.96,,,,,,
2024-06-02 13:49:00,ice cream truck,2,0.81,,,,,,
2024-06-02 18:46:00,bird,3,0.68,chipmunk,3.0,0.79,dog,5.0,0.69
2024-06-02 23:01:00,racoon,3,0.75,,,,,,
2024-06-03 00:50:00,racoon,2,0.97,,,,,,
2024-06-03 07:10:00,school bus,2,0.87,,,,,,
2024-06-03 10:56:00,truck,2,0.97,,,,,,
2024-06-03 14:23:00,mail truck,3,0.97,,,,,,
2024-06-03 15:12:00,school bus,2,0.78,,,,,,
2024-06-03 15:30:00,chipmunk,3,0.51,person,5.0,0.54,ups truck,5.0,0.88
2024-06-03 15:54:00,ice cream truck,2,0.75,,,,,,
2024-06-03 16:37:00,ups truck,1,0.96,cat,1.0,0.82,,,
2024-06-03 23:55:00,racoon,1,0.87,,,,,,
2024-06-04 06:11:00,bird,3,0.58,car,1.0,0.79,fedex truck,1.0,0.64
2024-06-04 06:40:00,garbage truck,3,0.87,,,,,,
2024-06-04 07:02:00,school bus,2,0.71,,,,,,
2024-06-04 09:52:00,skunk,2,0.9,,,,,,
2024-06-04 10:25:00,fedex truck,4,0.89,chipmunk,4.0,0.9,car,3.0,0.79
2024-06-04 14:05:00,mail truck,3,1.0,,,,,,
2024-06-04 14:34:00,dog,5,0.51,stroller,4.0,0.77,chipmunk,3.0,0.5
2024-06-04 15:11:00,school bus,1,0.91,,,,,,
2024-06-04 15:27:00,ice cream truck,3,0.98,,,,,,
2024-06-05 06:33:00,cat,4,0.87,fedex truck,2.0,0.74,ups truck,4.0,0.97
2024-06-05 07:01:00,school bus,2,0.89,,,,,,
2024-06-05 12:39:00,truck,3,0.59,fedex truck,1.0,0.53,chipmunk,4.0,0.98
2024-06-05 14:23:00,fedex truck,2,0.88,stroller,4.0,0.63,,,
2024-06-05 14:46:00,mail truck,2,0.82,,,,,,
2024-06-05 15:00:00,ice cream truck,2,0.97,,,,,,
2024-06-05 15:21:00,school bus,1,0.86,,,,,,
2024-06-06 07:19:00,school bus,2,0.97,,,,,,
2024-06-06 10:07:00,stroller,1,0.78,,,,,,
2024-06-06 12:47:00,ice cream truck,1,0.89,,,,,,
2024-06-06 14:44:00,mail truck,1,0.96,,,,,,
2024-06-06 15:03:00,school bus,3,0.98,,,,,,
2024-06-06 18:43:00,person,3,0.89,,,,,,
2024-06-06 18:50:00,cat,3,0.62,,,,,,
2024-06-07 07:08:00,school bus,3,0.79,,,,,,
2024-06-07 09:09:00,streetcleaner,1,0.73,,,,,,
2024-06-07 09:19:00,chipmunk,5,0.9,person,5.0,0.86,stroller,3.0,0.58
2024-06-07 10:18:00,chipmunk,3,0.82,prime van,3.0,0.75,,,
2024-06-07 14:38:00,mail truck,1,0.91,,,,,,
2024-06-07 14:59:00,ice cream truck,3,0.96,,,,,,
2024-06-07 15:11:00,school bus,3,0.94,,,,,,
2024-06-07 18:10:00,chipmunk,4,0.56,bicycle,1.0,0.59,,,
2024-06-08 02:53:00,racoon,2,0.73,,,,,,
2024-06-08 06:15:00,skunk,3,0.95,,,,,,
2024-06-08 08:18:00,cat,4,0.89,truck,4.0,0.64,,,
2024-06-08 14:40:00,truck,2,0.57,,,,,,
2024-06-08 14:57:00,bird,3,0.54,ups truck,3.0,0.99,car,2.0,0.71
2024-06-08 15:09:00,ice cream truck,3,1.0,,,,,,
2024-06-08 22:06:00,racoon,1,0.82,,,,,,
2024-06-09 04:42:00,newspaper,3,0.8,,,,,,
2024-06-09 10:07:00,dog,5,0.7,ups truck,2.0,0.63,truck,2.0,0.88
2024-06-09 14:43:00,person,3,0.87,,,,,,
2024-06-09 15:15:00,ice cream truck,3,0.9,,,,,,
2024-06-09 17:48:00,car,3,0.96,fedex truck,3.0,0.81,,,
2024-06-10 06:04:00,bird,5,0.7,truck,5.0,0.81,fedex truck,4.0,0.89
2024-06-10 07:05:00,school bus,1,0.85,,,,,,
2024-06-10 08:08:00,chipmunk,1,0.69,bird,3.0,0.55,,,
2024-06-10 11:53:00,stroller,3,0.95,person,4.0,0.7,,,
2024-06-10 13:59:00,ice cream truck,2,0.94,,,,,,
2024-06-10 14:30:00,mail truck,1,0.83,,,,,,
2024-06-10 15:08:00,school bus,1,0.98,,,,,,
2024-06-11 06:32:00,garbage truck,1,0.8,,,,,,
2024-06-11 07:06:00,school bus,3,0.74,,,,,,
2024-06-11 07:31:00,recycling truck,2,0.91,,,,,,
2024-06-11 10:14:00,prime van,3,0.59,bicycle,1.0,0.55,,,
2024-06-11 11:29:00,fedex truck,2,0.71,cat,3.0,0.93,,,
2024-06-11 12:44:00,ice cream truck,3,0.82,,,,,,
2024-06-11 14:14:00,mail truck,2,0.89,,,,,,
2024-06-11 15:22:00,school bus,2,0.86,,,,,,
2024-06-11 16:34:00,bird,5,0.64,ups truck,3.0,0.56,,,
2024-06-12 02:28:00,racoon,3,1.0,,,,,,
2024-06-12 06:35:00,cat,4,0.7,dog,5.0,0.99,bird,1.0,0.8
2024-06-12 07:03:00,school bus,1,0.94,,,,,,
2024-06-12 08:29:00,ups truck,1,0.72,dog,1.0,0.72,,,
2024-06-12 14:16:00,ice cream truck,3,0.85,,,,,,
2024-06-12 14:16:00,mail truck,3,0.96,,,,,,
2024-06-12 15:16:00,school bus,1,0.7,,,,,,
2024-06-12 15:25:00,bicycle,3,0.71,,,,,,
2024-06-12 23:59:00,racoon,1,0.76,,,,,,
2024-06-13 07:14:00,school bus,2,0.78,,,,,,
2024-06-13 07:40:00,prime van,3,0.71,dog,4.0,0.86,,,
2024-06-13 12:07:00,ice cream truck,1,0.92,,,,,,
2024-06-13 12:19:00,truck,1,0.63,car,4.0,0.66,,,
2024-06-13 13:22:00,bicycle,4,0.92,,,,,,
2024-06-13 14:51:00,mail truck,2,0.74,,,,,,
2024-06-13 15:29:00,school bus,2,0.99,,,,,,
2024-06-14 06:47:00,person,4,0.54,ups truck,4.0,0.71,,,
2024-06-14 07:01:00,school bus,3,0.73,,,,,,
2024-06-14 10:48:00,cat,4,0.89,person,1.0,0.67,prime van,1.0,0.8
2024-06-14 14:18:00,mail truck,2,0.94,,,,,,
2024-06-14 15:00:00,ice cream truck,2,0.78,,,,,,
2024-06-14 15:23:00,school bus,2,0.73,,,,,,
2024-06-14 16:28:00,bicycle,5,0.7,stroller,3.0,0.64,,,
2024-06-15 06:13:00,car,3,0.59,bird,1.0,0.96,person,1.0,0.9
2024-06-15 11:05:00,person,3,0.52,fedex truck,5.0,0.76,cat,3.0,0.57
2024-06-15 13:37:00,ice cream truck,2,0.72,,,,,,
2024-06-15 15:45:00,chipmunk,2,0.91,prime van,1.0,0.57,,,
2024-06-15 22:54:00,police car,1,0.87,,,,,,
2024-06-16 04:35:00,newspaper,3,0.85,,,,,,
2024-06-16 06:09:00,bird,2,0.81,chipmunk,1.0,0.97,,,
2024-06-16 07:37:00,skunk,1,0.98,,,,,,
2024-06-16 08:01:00,bird,3,0.65,,,,,,
2024-06-16 14:43:00,ice cream truck,2,0.82,,,,,,
2024-06-16 14:51:00,ups truck,4,0.83,chipmunk,2.0,0.65,,,
2024-06-17 01:04:00,racoon,2,0.92,,,,,,
2024-06-17 07:03:00,school bus,1,0.79,,,,,,
2024-06-17 12:51:00,ups truck,5,0.89,bird,2.0,0.7,,,
2024-06-17 14:12:00,mail truck,2,0.9,,,,,,
2024-06-17 14:50:00,cat,4,0.8,car,2.0,0.59,,,
2024-06-17 15:23:00,school bus,1,0.97,,,,,,
2024-06-17 15:38:00,ice cream truck,1,0.93,,,,,,
2024-06-17 16:12:00,prime van,3,0.9,bicycle,4.0,0.84,car,5.0,0.9
2024-06-17 23:46:00,racoon,2,0.86,,,,,,
2024-06-18 03:06:00,racoon,2,0.82,,,,,,
2024-06-18 06:42:00,garbage truck,2,0.92,,,,,,
2024-06-18 07:00:00,school bus,1,0.71,,,,,,
2024-06-18 12:58:00,chipmunk,5,0.54,dog,4.0,0.77,,,
2024-06-18 14:41:00,mail truck,2,0.85,,,,,,
2024-06-18 14:47:00,ups truck,3,0.65,chipmunk,1.0,0.64,dog,4.0,0.73
2024-06-18 14:53:00,ice cream truck,2,0.83,,,,,,
2024-06-18 15:24:00,school bus,3,0.83,,,,,,
2024-06-18 18:23:00,car,3,0.97,,,,,,
2024-06-18 22:16:00,racoon,2,0.95,,,,,,
2024-06-19 07:02:00,school bus,2,0.94,,,,,,
2024-06-19 08:58:00,prime van,1,0.79,person,4.0,0.51,cat,1.0,0.79
2024-06-19 09:56:00,stroller,3,0.96,dog,5.0,0.6,fedex truck,4.0,0.58
2024-06-19 12:20:00,ice cream truck,2,0.9,,,,,,
2024-06-19 14:22:00,mail truck,1,0.7,,,,,,
2024-06-19 15:20:00,school bus,2,0.72,,,,,,
2024-06-19 18:03:00,ups truck,4,0.93,person,4.0,0.99,,,
2024-06-20 07:19:00,school bus,2,0.95,,,,,,
2024-06-20 08:42:00,chipmunk,4,0.71,ups truck,1.0,0.71,cat,2.0,0.58
2024-06-20 09:57:00,fedex truck,4,0.79,cat,3.0,0.72,,,
2024-06-20 12:40:00,ice cream truck,1,0.99,,,,,,
2024-06-20 14:18:00,mail truck,1,0.73,,,,,,
2024-06-20 15:11:00,school bus,1,0.88,,,,,,
2024-06-20 16:00:00,chipmunk,3,0.68,,,,,,
2024-06-20 20:30:00,police car,1,0.99,,,,,,
2024-06-21 07:01:00,school bus,1,0.91,,,,,,
2024-06-21 11:22:00,fedex truck,3,0.92,,,,,,
2024-06-21 13:58:00,ice cream truck,1,0.87,,,,,,
2024-06-21 14:30:00,mail truck,2,0.83,,,,,,
2024-06-21 15:09:00,stroller,4,0.57,prime van,2.0,0.86,dog,3.0,0.93
2024-06-21 15:24:00,school bus,3,0.88,,,,,,
2024-06-21 17:55:00,car,4,0.75,truck,4.0,0.8,,,
2024-06-22 05:53:00,police car,2,0.87,,,,,,
2024-06-22 09:03:00,cat,1,0.52,person,1.0,0.78,chipmunk,4.0,0.74
2024-06-22 13:06:00,prime van,4,0.57,,,,,,
2024-06-22 15:00:00,ice cream truck,1,0.92,,,,,,
2024-06-22 17:15:00,person,2,0.56,bird,2.0,0.76,fedex truck,4.0,0.8
2024-06-22 17:48:00,skunk,1,0.73,,,,,,
2024-06-23 04:34:00,newspaper,1,0.9,,,,,,
2024-06-23 06:28:00,person,5,0.86,ups truck,2.0,0.71,,,
2024-06-23 08:38:00,truck,4,0.87,,,,,,
2024-06-23 13:48:00,ice cream truck,2,0.83,,,,,,
2024-06-23 17:20:00,bird,2,0.94,fedex truck,2.0,0.62,person,5.0,0.6
2024-06-24 06:39:00,stroller,4,0.74,,,,,,
2024-06-24 07:15:00,school bus,1,0.94,,,,,,
2024-06-24 11:32:00,stroller,4,0.95,,,,,,
2024-06-24 13:17:00,ice cream truck,2,0.97,,,,,,
2024-06-24 14:32:00,mail truck,1,0.7,,,,,,
2024-06-24 15:10:00,school bus,2,0.96,,,,,,
2024-06-24 17:06:00,ups truck,5,1.0,stroller,1.0,0.8,truck,1.0,0.73
2024-06-25 03:45:00,fire truck,3,0.78,,,,,,
2024-06-25 04:56:00,racoon,3,0.97,,,,,,
2024-06-25 06:06:00,person,2,0.81,stroller,4.0,0.52,,,
2024-06-25 06:32:00,garbage truck,2,0.74,,,,,,
2024-06-25 07:18:00,school bus,2,0.83,,,,,,
2024-06-25 08:08:00,recycling truck,1,0.86,,,,,,
2024-06-25 12:18:00,bicycle,1,0.67,,,,,,
2024-06-25 14:28:00,ice cream truck,2,0.81,,,,,,
2024-06-25 14:40:00,mail truck,2,0.82,,,,,,
2024-06-25 15:25:00,school bus,3,0.99,,,,,,
2024-06-25 18:35:00,person,2,0.86,ups truck,1.0,0.51,,,
2024-06-25 22:14:00,racoon,1,0.76,,,,,,
2024-06-26 04:49:00,racoon,3,0.81,,,,,,
2024-06-26 07:18:00,school bus,2,0.8,,,,,,
2024-06-26 09:27:00,fedex truck,2,0.64,person,4.0,0.83,bird,2.0,0.8
2024-06-26 14:28:00,mail truck,2,0.97,,,,,,
2024-06-26 14:40:00,person,2,0.94,,,,,,
2024-06-26 15:03:00,ice cream truck,2,0.82,,,,,,
2024-06-26 15:04:00,school bus,1,0.79,,,,,,
2024-06-26 16:04:00,truck,3,0.63,person,2.0,0.89,,,
2024-06-26 22:19:00,racoon,2,0.77,,,,,,
2024-06-27 06:57:00,fedex truck,2,0.79,car,1.0,0.76,person,5.0,0.87
2024-06-27 07:06:00,school bus,3,0.9,,,,,,
2024-06-27 12:13:00,ice cream truck,3,0.95,,,,,,
2024-06-27 14:36:00,mail truck,1,0.98,,,,,,
2024-06-27 15:07:00,school bus,1,0.71,,,,,,
2024-06-27 15:48:00,ups truck,1,0.6,prime van,4.0,0.63,,,
2024-06-27 17:13:00,ups truck,4,0.56,,,,,,
2024-06-28 04:18:00,skunk,1,0.85,,,,,,
2024-06-28 06:59:00,stroller,4,0.76,,,,,,
2024-06-28 07:17:00,school bus,3,0.92,,,,,,
2024-06-28 08:47:00,truck,1,0.91,prime van,1.0,0.79,,,
2024-06-28 14:25:00,mail truck,1,0.93,,,,,,
2024-06-28 14:45:00,cat,2,0.7,person,5.0,0.86,,,
2024-06-28 14:51:00,ice cream truck,1,0.94,,,,,,
2024-06-28 15:26:00,school bus,3,0.94,,,,,,
2024-06-29 03:21:00,racoon,2,0.86,,,,,,
2024-06-29 07:21:00,person,4,0.77,truck,1.0,0.58,ups truck,1.0,0.71
2024-06-29 10:09:00,bicycle,5,0.91,truck,3.0,0.78,,,
2024-06-29 15:15:00,ice cream truck,2,0.74,,,,,,
2024-06-29 17:21:00,person,3,0.56,car,1.0,0.64,,,
2024-06-29 22:00:00,racoon,3,0.72,,,,,,
2024-06-30 00:02:00,racoon,1,0.86,,,,,,
2024-06-30 04:32:00,newspaper,3,0.75,,,,,,
2024-06-30 07:40:00,prime van,3,0.5,chipmunk,2.0,0.56,,,
2024-06-30 13:16:00,car,5,0.85,chipmunk,5.0,0.62,,,
2024-06-30 15:02:00,ice cream truck,2,0.79,,,,,,
2024-06-30 16:01:00,person,3,0.6,bird,4.0,0.52,prime van,2.0,0.63
2024-06-30 23:41:00,racoon,2,0.72,,,,,,
2024-07-01 08:51:00,stroller,3,0.72,,,,,,
2024-07-01 11:15:00,oil truck,1,0.99,,,,,,
2024-07-01 14:02:00,ice cream truck,2,0.86,,,,,,
2024-07-01 14:16:00,mail truck,1,0.76,,,,,,
2024-07-01 15:21:00,dog,2,0.69,,,,,,
2024-07-01 18:56:00,truck,2,0.84,chipmunk,5.0,0.61,,,
2024-07-02 06:15:00,prime van,4,0.63,bicycle,1.0,0.66,chipmunk,2.0,0.77
2024-07-02 06:51:00,garbage truck,3,0.93,,,,,,
2024-07-02 14:07:00,mail truck,1,0.91,,,,,,
2024-07-02 14:51:00,ice cream truck,1,0.77,,,,,,
2024-07-02 17:45:00,truck,2,0.95,,,,,,
2024-07-02 18:44:00,fedex truck,5,0.59,ups truck,3.0,0.69,bicycle,1.0,0.68
2024-07-03 08:18:00,stroller,3,0.61,car,2.0,0.97,,,
2024-07-03 14:18:00,truck,4,0.58,,,,,,
2024-07-03 14:55:00,mail truck,1,0.73,,,,,,
2024-07-03 15:52:00,ice cream truck,3,0.85,,,,,,
2024-07-03 15:58:00,prime van,5,0.78,person,3.0,0.7,ups truck,2.0,0.89
2024-07-04 09:13:00,bicycle,3,0.9,cat,3.0,0.77,,,
2024-07-04 13:15:00,cat,4,0.74,,,,,,
2024-07-04 14:12:00,mail truck,1,0.85,,,,,,
2024-07-04 14:56:00,bird,3,0.67,,,,,,
2024-07-04 15:47:00,ice cream truck,2,0.8,,,,,,
2024-07-05 00:14:00,fire truck,2,0.75,,,,,,
2024-07-05 07:42:00,streetcleaner,1,0.73,,,,,,
2024-07-05 07:53:00,dog,1,0.64,bird,2.0,0.66,person,2.0,0.77
2024-07-05 11:40:00,truck,3,0.52,,,,,,
2024-07-05 14:07:00,mail truck,2,0.81,,,,,,
2024-07-05 14:52:00,ice cream truck,3,0.71,,,,,,
2024-07-05 15:39:00,dog,2,0.79,,,,,,
2024-07-06 13:36:00,ice cream truck,3,0.93,,,,,,
2024-07-06 16:42:00,prime van,4,0.97,,,,,,
2024-07-06 17:51:00,ups truck,3,0.82,,,,,,
2024-07-06 18:10:00,chipmunk,3,0.96,truck,2.0,0.89,,,
2024-07-07 01:15:00,skunk,2,0.85,,,,,,
2024-07-07 04:21:00,newspaper,3,0.82,,,,,,
2024-07-07 06:05:00,fedex truck,1,0.51,ups truck,4.0,0.59,dog,1.0,0.65
2024-07-07 07:16:00,bird,3,0.65,dog,2.0,0.75,,,
2024-07-07 12:45:00,ice cream truck,3,0.88,,,,,,
2024-07-07 13:47:00,bird,4,0.84,,,,,,
2024-07-08 00:42:00,racoon,1,0.94,,,,,,
2024-07-08 07:01:00,bird,5,0.71,,,,,,
2024-07-08 11:50:00,prime van,4,0.7,chipmunk,1.0,0.91,,,
2024-07-08 12:25:00,ice cream truck,2,0.86,,,,,,
2024-07-08 14:49:00,mail truck,2,0.96,,,,,,
2024-07-08 15:07:00,dog,1,0.68,truck,3.0,0.71,person,5.0,0.89
2024-07-08 22:37:00,racoon,2,0.98,,,,,,
2024-07-09 06:42:00,garbage truck,1,0.71,,,,,,
2024-07-09 07:47:00,recycling truck,3,0.86,,,,,,
